file_name,label
5923989975518032813_MiniHack-MazeWalk-Mapped-45x19-v0_9841_51,51
3151822556386136872_MiniHack-MazeWalk-Mapped-45x19-v0_508_74,74
3328255497408460885_MiniHack-MazeWalk-Mapped-15x15-v0_7990_14,14
2380446694862706710_MiniHack-MazeWalk-Mapped-15x15-v0_11_35,35
813402668835440635_MiniHack-MazeWalk-Mapped-15x15-v0_1488_34,34
6690593985850230364_MiniHack-MazeWalk-Mapped-9x9-v0_9366_9,9
2620716968545478744_MiniHack-MazeWalk-Mapped-15x15-v0_3979_5,5
8879090440343128599_MiniHack-MazeWalk-Mapped-9x9-v0_3968_7,7
2690203271766017892_MiniHack-MazeWalk-Mapped-9x9-v0_2156_28,28
8149400854749703097_MiniHack-MazeWalk-Mapped-9x9-v0_8214_10,10
5798392290170396804_MiniHack-MazeWalk-Mapped-45x19-v0_9005_72,72
3802192443119797367_MiniHack-MazeWalk-Mapped-15x15-v0_552_45,45
2262655367125620754_MiniHack-MazeWalk-Mapped-45x19-v0_4100_90,90
8433119770237557099_MiniHack-MazeWalk-Mapped-45x19-v0_3065_105,105
5622809493031562516_MiniHack-MazeWalk-Mapped-15x15-v0_5253_44,44
5246644464461268078_MiniHack-MazeWalk-Mapped-9x9-v0_606_4,4
7496956621662057799_MiniHack-MazeWalk-Mapped-45x19-v0_516_65,65
6389673171998540724_MiniHack-MazeWalk-Mapped-15x15-v0_4692_5,5
8640132962178529256_MiniHack-MazeWalk-Mapped-15x15-v0_9792_31,31
2937024275407195866_MiniHack-MazeWalk-Mapped-9x9-v0_8394_7,7
8532681085202688999_MiniHack-MazeWalk-Mapped-9x9-v0_8092_10,10
1729913037095592831_MiniHack-MazeWalk-Mapped-9x9-v0_4929_4,4
2550903592384650023_MiniHack-MazeWalk-Mapped-15x15-v0_8944_7,7
7439817335144960278_MiniHack-MazeWalk-Mapped-15x15-v0_798_9,9
4053197435648260827_MiniHack-MazeWalk-Mapped-15x15-v0_1485_15,15
7904489349255374392_MiniHack-MazeWalk-Mapped-15x15-v0_222_35,35
5160003887101069938_MiniHack-MazeWalk-Mapped-45x19-v0_5715_2,2
6089048101445852316_MiniHack-MazeWalk-Mapped-15x15-v0_147_23,23
1171978553654731531_MiniHack-MazeWalk-Mapped-45x19-v0_9312_106,106
1828106216391154354_MiniHack-MazeWalk-Mapped-15x15-v0_4270_3,3
7462096415859521232_MiniHack-MazeWalk-Mapped-15x15-v0_2627_3,3
148711202770010582_MiniHack-MazeWalk-Mapped-45x19-v0_571_28,28
5485385008396959036_MiniHack-MazeWalk-Mapped-45x19-v0_203_88,88
325687318472212822_MiniHack-MazeWalk-Mapped-45x19-v0_8767_33,33
6219233518766331248_MiniHack-MazeWalk-Mapped-15x15-v0_1619_50,50
6272262483521255639_MiniHack-MazeWalk-Mapped-15x15-v0_6851_29,29
6734792270590103305_MiniHack-MazeWalk-Mapped-45x19-v0_6799_149,149
6920098947029539627_MiniHack-MazeWalk-Mapped-15x15-v0_9653_5,5
4125053181460250336_MiniHack-MazeWalk-Mapped-15x15-v0_8120_35,35
6691840819958918680_MiniHack-MazeWalk-Mapped-45x19-v0_5855_94,94
3342634430297642192_MiniHack-MazeWalk-Mapped-15x15-v0_4508_18,18
6036570102507630479_MiniHack-MazeWalk-Mapped-15x15-v0_5633_60,60
4931048255204300677_MiniHack-MazeWalk-Mapped-45x19-v0_1684_64,64
7595741304637476908_MiniHack-MazeWalk-Mapped-9x9-v0_4674_14,14
3223717292849372529_MiniHack-MazeWalk-Mapped-15x15-v0_1491_41,41
2119215882805740259_MiniHack-MazeWalk-Mapped-15x15-v0_360_16,16
399062395270669770_MiniHack-MazeWalk-Mapped-45x19-v0_5329_270,270
5354646287070037512_MiniHack-MazeWalk-Mapped-45x19-v0_6065_37,37
6772867600524749002_MiniHack-MazeWalk-Mapped-15x15-v0_4874_19,19
1414218820708598214_MiniHack-MazeWalk-Mapped-9x9-v0_2322_15,15
790239257621731765_MiniHack-MazeWalk-Mapped-15x15-v0_8558_28,28
1923122316012173060_MiniHack-MazeWalk-Mapped-15x15-v0_3845_11,11
4537408316110693953_MiniHack-MazeWalk-Mapped-15x15-v0_1905_21,21
233433972621892398_MiniHack-MazeWalk-Mapped-45x19-v0_9382_245,245
8477087462743666523_MiniHack-MazeWalk-Mapped-45x19-v0_2661_65,65
3380948380094942321_MiniHack-MazeWalk-Mapped-45x19-v0_1420_77,77
5116245323094524485_MiniHack-MazeWalk-Mapped-45x19-v0_9778_31,31
4773802853338771383_MiniHack-MazeWalk-Mapped-45x19-v0_8595_55,55
7028777269499668088_MiniHack-MazeWalk-Mapped-9x9-v0_2677_10,10
4798228501405033739_MiniHack-MazeWalk-Mapped-9x9-v0_9334_9,9
5051903959059097561_MiniHack-MazeWalk-Mapped-9x9-v0_5461_10,10
5729048453763544662_MiniHack-MazeWalk-Mapped-15x15-v0_9662_23,23
6015466120197116136_MiniHack-MazeWalk-Mapped-15x15-v0_7292_18,18
6475594491263495808_MiniHack-MazeWalk-Mapped-15x15-v0_3895_4,4
4373424447467813605_MiniHack-MazeWalk-Mapped-9x9-v0_1830_19,19
3872808410132174272_MiniHack-MazeWalk-Mapped-9x9-v0_3255_8,8
4699579509441263819_MiniHack-MazeWalk-Mapped-45x19-v0_7834_79,79
7617844801881252339_MiniHack-MazeWalk-Mapped-9x9-v0_8097_4,4
2844837372463568058_MiniHack-MazeWalk-Mapped-45x19-v0_8794_8,8
6929615831193554975_MiniHack-MazeWalk-Mapped-15x15-v0_4730_48,48
4954700240095863360_MiniHack-MazeWalk-Mapped-9x9-v0_2064_19,19
5941179679012026724_MiniHack-MazeWalk-Mapped-45x19-v0_5147_87,87
9135381655518669997_MiniHack-MazeWalk-Mapped-45x19-v0_8093_141,141
7162366721881889160_MiniHack-MazeWalk-Mapped-45x19-v0_8271_110,110
6348031399320281964_MiniHack-MazeWalk-Mapped-9x9-v0_8215_6,6
6767542019079429759_MiniHack-MazeWalk-Mapped-9x9-v0_816_6,6
8307902586081747582_MiniHack-MazeWalk-Mapped-45x19-v0_7181_203,203
857525103493795422_MiniHack-MazeWalk-Mapped-9x9-v0_169_3,3
8693796915206353564_MiniHack-MazeWalk-Mapped-15x15-v0_5114_35,35
6231575753149325619_MiniHack-MazeWalk-Mapped-45x19-v0_3951_58,58
1035937672164512528_MiniHack-MazeWalk-Mapped-15x15-v0_8358_31,31
2682799577726238230_MiniHack-MazeWalk-Mapped-15x15-v0_2808_32,32
6834039334888050279_MiniHack-MazeWalk-Mapped-45x19-v0_2360_87,87
717893776713316340_MiniHack-MazeWalk-Mapped-9x9-v0_8857_6,6
8693796915206353564_MiniHack-MazeWalk-Mapped-45x19-v0_5114_23,23
8264503911899824675_MiniHack-MazeWalk-Mapped-15x15-v0_9691_27,27
2307667578892890207_MiniHack-MazeWalk-Mapped-45x19-v0_5275_40,40
4715269581070829708_MiniHack-MazeWalk-Mapped-15x15-v0_7603_38,38
6677905688417975708_MiniHack-MazeWalk-Mapped-9x9-v0_3789_2,2
7999525729663018973_MiniHack-MazeWalk-Mapped-15x15-v0_1237_35,35
8280552833820903490_MiniHack-MazeWalk-Mapped-45x19-v0_5435_49,49
3711693834720049578_MiniHack-MazeWalk-Mapped-45x19-v0_9586_189,189
7419452788901299184_MiniHack-MazeWalk-Mapped-45x19-v0_8722_13,13
802743328655100302_MiniHack-MazeWalk-Mapped-45x19-v0_2686_58,58
5936175028841754223_MiniHack-MazeWalk-Mapped-9x9-v0_8597_4,4
4578439860257712294_MiniHack-MazeWalk-Mapped-45x19-v0_1609_160,160
6901432831175598218_MiniHack-MazeWalk-Mapped-45x19-v0_3828_135,135
7398984374516811735_MiniHack-MazeWalk-Mapped-45x19-v0_9638_46,46
3208079445719686902_MiniHack-MazeWalk-Mapped-15x15-v0_1722_17,17
6367272740763182166_MiniHack-MazeWalk-Mapped-15x15-v0_3792_31,31
7359787669144565951_MiniHack-MazeWalk-Mapped-15x15-v0_122_29,29
5423312738373755561_MiniHack-MazeWalk-Mapped-9x9-v0_813_8,8
2108032141460249520_MiniHack-MazeWalk-Mapped-15x15-v0_2806_26,26
5463232063922073832_MiniHack-MazeWalk-Mapped-15x15-v0_3068_3,3
4577817648438050982_MiniHack-MazeWalk-Mapped-45x19-v0_9116_91,91
3004528202523195328_MiniHack-MazeWalk-Mapped-15x15-v0_753_9,9
2945731806616819335_MiniHack-MazeWalk-Mapped-15x15-v0_3537_17,17
8827975777003143646_MiniHack-MazeWalk-Mapped-15x15-v0_1061_29,29
7981755819332386347_MiniHack-MazeWalk-Mapped-15x15-v0_9094_4,4
8152544957810769670_MiniHack-MazeWalk-Mapped-9x9-v0_7237_2,2
7754865670062318984_MiniHack-MazeWalk-Mapped-15x15-v0_2646_28,28
1299494521783291522_MiniHack-MazeWalk-Mapped-45x19-v0_6297_91,91
4724884730524957974_MiniHack-MazeWalk-Mapped-45x19-v0_340_45,45
7140471613008593369_MiniHack-MazeWalk-Mapped-15x15-v0_4829_22,22
4227220041259502803_MiniHack-MazeWalk-Mapped-9x9-v0_1885_3,3
6583299589898004614_MiniHack-MazeWalk-Mapped-45x19-v0_6952_46,46
6989974775375081927_MiniHack-MazeWalk-Mapped-15x15-v0_1110_11,11
6692378092675846371_MiniHack-MazeWalk-Mapped-15x15-v0_4362_4,4
2691558580960815021_MiniHack-MazeWalk-Mapped-9x9-v0_848_6,6
201708520298685996_MiniHack-MazeWalk-Mapped-9x9-v0_2924_11,11
5004024787891543571_MiniHack-MazeWalk-Mapped-9x9-v0_245_5,5
3734169672159328921_MiniHack-MazeWalk-Mapped-15x15-v0_2763_26,26
7529272923898408545_MiniHack-MazeWalk-Mapped-45x19-v0_9404_114,114
2011632775374265711_MiniHack-MazeWalk-Mapped-15x15-v0_8233_22,22
552295742861911046_MiniHack-MazeWalk-Mapped-9x9-v0_377_5,5
3188878280111737658_MiniHack-MazeWalk-Mapped-9x9-v0_367_11,11
579123551398392587_MiniHack-MazeWalk-Mapped-45x19-v0_351_9,9
8327236915301290630_MiniHack-MazeWalk-Mapped-9x9-v0_3318_7,7
4209974706540076972_MiniHack-MazeWalk-Mapped-9x9-v0_632_14,14
6225881697792606077_MiniHack-MazeWalk-Mapped-45x19-v0_1976_126,126
6887912353974196531_MiniHack-MazeWalk-Mapped-15x15-v0_8554_15,15
6680740518659118435_MiniHack-MazeWalk-Mapped-9x9-v0_867_11,11
2055009481541468588_MiniHack-MazeWalk-Mapped-45x19-v0_3628_44,44
2705279208374299180_MiniHack-MazeWalk-Mapped-15x15-v0_9089_25,25
4522764973245612642_MiniHack-MazeWalk-Mapped-45x19-v0_6022_155,155
5558346078423421415_MiniHack-MazeWalk-Mapped-9x9-v0_1506_12,12
3618001751706342466_MiniHack-MazeWalk-Mapped-45x19-v0_8631_73,73
3421932028631179794_MiniHack-MazeWalk-Mapped-15x15-v0_1425_15,15
5268780264796792175_MiniHack-MazeWalk-Mapped-45x19-v0_4164_71,71
7819298980570060042_MiniHack-MazeWalk-Mapped-45x19-v0_3046_50,50
3644407362882613197_MiniHack-MazeWalk-Mapped-45x19-v0_8968_71,71
9091118473891382601_MiniHack-MazeWalk-Mapped-45x19-v0_5670_39,39
7961282735461821535_MiniHack-MazeWalk-Mapped-45x19-v0_9562_181,181
5182309616733492006_MiniHack-MazeWalk-Mapped-9x9-v0_1124_20,20
4054067182989771669_MiniHack-MazeWalk-Mapped-9x9-v0_604_8,8
8521584986675283384_MiniHack-MazeWalk-Mapped-9x9-v0_6284_5,5
5905459254336244823_MiniHack-MazeWalk-Mapped-45x19-v0_8661_78,78
7270422662246139702_MiniHack-MazeWalk-Mapped-15x15-v0_9080_18,18
238434570718131438_MiniHack-MazeWalk-Mapped-9x9-v0_3451_3,3
7557030944779014507_MiniHack-MazeWalk-Mapped-45x19-v0_9494_50,50
703330954691115707_MiniHack-MazeWalk-Mapped-9x9-v0_8202_12,12
1146324703325207358_MiniHack-MazeWalk-Mapped-9x9-v0_306_6,6
5418652339922345946_MiniHack-MazeWalk-Mapped-45x19-v0_3475_228,228
6524477274937712519_MiniHack-MazeWalk-Mapped-9x9-v0_8747_6,6
6985281246790447313_MiniHack-MazeWalk-Mapped-45x19-v0_5088_143,143
325498385329263328_MiniHack-MazeWalk-Mapped-9x9-v0_2649_3,3
6225881697792606077_MiniHack-MazeWalk-Mapped-9x9-v0_1976_18,18
9204850500521546565_MiniHack-MazeWalk-Mapped-15x15-v0_8867_11,11
1562405204155310138_MiniHack-MazeWalk-Mapped-9x9-v0_1428_7,7
8136447208976104669_MiniHack-MazeWalk-Mapped-15x15-v0_4620_44,44
4459684601600155996_MiniHack-MazeWalk-Mapped-15x15-v0_593_32,32
8677969238633718853_MiniHack-MazeWalk-Mapped-45x19-v0_6978_41,41
7759834606489776547_MiniHack-MazeWalk-Mapped-9x9-v0_1009_14,14
6754605365149978978_MiniHack-MazeWalk-Mapped-9x9-v0_9745_12,12
20761162156377309_MiniHack-MazeWalk-Mapped-9x9-v0_460_8,8
3786527125012413014_MiniHack-MazeWalk-Mapped-15x15-v0_5837_11,11
2921805154719260150_MiniHack-MazeWalk-Mapped-45x19-v0_4215_111,111
5259279490651826369_MiniHack-MazeWalk-Mapped-15x15-v0_3339_37,37
8607515052689206021_MiniHack-MazeWalk-Mapped-15x15-v0_9251_32,32
7314072574959045402_MiniHack-MazeWalk-Mapped-9x9-v0_7222_17,17
143470647157535298_MiniHack-MazeWalk-Mapped-9x9-v0_385_25,25
994560318187851668_MiniHack-MazeWalk-Mapped-15x15-v0_2967_31,31
3751101969001721551_MiniHack-MazeWalk-Mapped-15x15-v0_22_35,35
5677470158962131562_MiniHack-MazeWalk-Mapped-9x9-v0_4751_9,9
897075508220828233_MiniHack-MazeWalk-Mapped-15x15-v0_6188_38,38
1373421065451008_MiniHack-MazeWalk-Mapped-15x15-v0_3368_19,19
5062691531166657920_MiniHack-MazeWalk-Mapped-15x15-v0_8616_22,22
1367077595768255213_MiniHack-MazeWalk-Mapped-9x9-v0_6771_6,6
7903578280493012948_MiniHack-MazeWalk-Mapped-9x9-v0_4682_16,16
5673306691314178250_MiniHack-MazeWalk-Mapped-15x15-v0_402_14,14
2031035368292865946_MiniHack-MazeWalk-Mapped-9x9-v0_5911_8,8
4359730054460334846_MiniHack-MazeWalk-Mapped-45x19-v0_6240_87,87
8443104217426181946_MiniHack-MazeWalk-Mapped-9x9-v0_8136_3,3
8930743517394674960_MiniHack-MazeWalk-Mapped-9x9-v0_8100_6,6
5727231756320236519_MiniHack-MazeWalk-Mapped-15x15-v0_5012_36,36
813995531724583960_MiniHack-MazeWalk-Mapped-9x9-v0_8817_16,16
3638481254689049824_MiniHack-MazeWalk-Mapped-15x15-v0_7772_10,10
3402348258375708918_MiniHack-MazeWalk-Mapped-45x19-v0_9413_175,175
8087669835061401511_MiniHack-MazeWalk-Mapped-9x9-v0_325_25,25
2907059732269614309_MiniHack-MazeWalk-Mapped-9x9-v0_1049_5,5
1691071623953826582_MiniHack-MazeWalk-Mapped-45x19-v0_3711_171,171
6770933153675444738_MiniHack-MazeWalk-Mapped-45x19-v0_7907_14,14
1239387778987795250_MiniHack-MazeWalk-Mapped-15x15-v0_4454_36,36
4140062836695499494_MiniHack-MazeWalk-Mapped-45x19-v0_1087_55,55
8571438350117144585_MiniHack-MazeWalk-Mapped-15x15-v0_7431_18,18
7941454364634867389_MiniHack-MazeWalk-Mapped-15x15-v0_924_2,2
1676457787220236012_MiniHack-MazeWalk-Mapped-15x15-v0_9481_13,13
2408333648204854888_MiniHack-MazeWalk-Mapped-9x9-v0_8077_17,17
3574041484752436378_MiniHack-MazeWalk-Mapped-45x19-v0_200_35,35
5501451414811365790_MiniHack-MazeWalk-Mapped-15x15-v0_9885_37,37
1916957938450934905_MiniHack-MazeWalk-Mapped-15x15-v0_4126_30,30
847964134820248493_MiniHack-MazeWalk-Mapped-45x19-v0_8679_36,36
7214957939613244160_MiniHack-MazeWalk-Mapped-45x19-v0_127_145,145
3178333245781593888_MiniHack-MazeWalk-Mapped-15x15-v0_9181_51,51
8228692676533550121_MiniHack-MazeWalk-Mapped-15x15-v0_7296_28,28
1630992290566399707_MiniHack-MazeWalk-Mapped-9x9-v0_3396_18,18
6248213934958445324_MiniHack-MazeWalk-Mapped-45x19-v0_7672_47,47
4987651288164006644_MiniHack-MazeWalk-Mapped-45x19-v0_8681_109,109
7809148558704524917_MiniHack-MazeWalk-Mapped-9x9-v0_1065_23,23
8954560732816870823_MiniHack-MazeWalk-Mapped-9x9-v0_1186_8,8
8906256366174886628_MiniHack-MazeWalk-Mapped-15x15-v0_7598_16,16
4924564892279111254_MiniHack-MazeWalk-Mapped-9x9-v0_591_13,13
5056485950242171182_MiniHack-MazeWalk-Mapped-15x15-v0_7350_46,46
443054642611369417_MiniHack-MazeWalk-Mapped-15x15-v0_4890_13,13
8472234995862389930_MiniHack-MazeWalk-Mapped-15x15-v0_6674_10,10
6135781318645680178_MiniHack-MazeWalk-Mapped-45x19-v0_131_66,66
4643810876737558287_MiniHack-MazeWalk-Mapped-45x19-v0_1555_22,22
6103528648390609228_MiniHack-MazeWalk-Mapped-45x19-v0_4446_103,103
7564806842059003593_MiniHack-MazeWalk-Mapped-45x19-v0_9295_45,45
8360955487363395875_MiniHack-MazeWalk-Mapped-15x15-v0_6136_9,9
3800731853750658459_MiniHack-MazeWalk-Mapped-45x19-v0_2687_14,14
423016521093033380_MiniHack-MazeWalk-Mapped-45x19-v0_1260_52,52
2535560477120128350_MiniHack-MazeWalk-Mapped-15x15-v0_3337_37,37
1237557099010568216_MiniHack-MazeWalk-Mapped-9x9-v0_9483_5,5
6419904452015021579_MiniHack-MazeWalk-Mapped-45x19-v0_6467_193,193
5162542751434545077_MiniHack-MazeWalk-Mapped-15x15-v0_3699_23,23
7467748299332678912_MiniHack-MazeWalk-Mapped-15x15-v0_4465_13,13
5237031052006112053_MiniHack-MazeWalk-Mapped-45x19-v0_6462_80,80
1427448081991405186_MiniHack-MazeWalk-Mapped-45x19-v0_7036_32,32
5835311151240697925_MiniHack-MazeWalk-Mapped-45x19-v0_9402_98,98
5537267750518212505_MiniHack-MazeWalk-Mapped-15x15-v0_978_32,32
8226716938396985157_MiniHack-MazeWalk-Mapped-15x15-v0_585_20,20
7198019842184748362_MiniHack-MazeWalk-Mapped-9x9-v0_5431_5,5
5512996479953629821_MiniHack-MazeWalk-Mapped-15x15-v0_7429_3,3
9170312409302122894_MiniHack-MazeWalk-Mapped-15x15-v0_1743_33,33
2035406026945005775_MiniHack-MazeWalk-Mapped-15x15-v0_3016_42,42
4533283300793737466_MiniHack-MazeWalk-Mapped-15x15-v0_8004_42,42
4871003738670446835_MiniHack-MazeWalk-Mapped-15x15-v0_5574_34,34
5947784401443855300_MiniHack-MazeWalk-Mapped-45x19-v0_1977_20,20
1066674990097369455_MiniHack-MazeWalk-Mapped-15x15-v0_2880_28,28
1647559440451754612_MiniHack-MazeWalk-Mapped-15x15-v0_9290_8,8
1966640087728433174_MiniHack-MazeWalk-Mapped-9x9-v0_1504_12,12
5568930071184572863_MiniHack-MazeWalk-Mapped-15x15-v0_6600_47,47
7591474799747037555_MiniHack-MazeWalk-Mapped-15x15-v0_6599_38,38
472057767534627858_MiniHack-MazeWalk-Mapped-45x19-v0_140_89,89
22690813866564434_MiniHack-MazeWalk-Mapped-15x15-v0_6359_18,18
249583261160469746_MiniHack-MazeWalk-Mapped-15x15-v0_8356_25,25
7295340126078262195_MiniHack-MazeWalk-Mapped-45x19-v0_5739_233,233
8293648019455856311_MiniHack-MazeWalk-Mapped-45x19-v0_4896_50,50
7929009672810995565_MiniHack-MazeWalk-Mapped-45x19-v0_315_54,54
1732448278386975756_MiniHack-MazeWalk-Mapped-45x19-v0_7756_112,112
4383776970695702780_MiniHack-MazeWalk-Mapped-9x9-v0_2171_9,9
267490822346199658_MiniHack-MazeWalk-Mapped-15x15-v0_199_28,28
4045958646975111842_MiniHack-MazeWalk-Mapped-9x9-v0_5109_7,7
4397024753250051496_MiniHack-MazeWalk-Mapped-9x9-v0_6389_16,16
3476669918233314046_MiniHack-MazeWalk-Mapped-45x19-v0_1801_31,31
765239310071150354_MiniHack-MazeWalk-Mapped-15x15-v0_6597_24,24
6094378179871033118_MiniHack-MazeWalk-Mapped-45x19-v0_3655_91,91
8688240728430991447_MiniHack-MazeWalk-Mapped-15x15-v0_5056_67,67
3993845995377061104_MiniHack-MazeWalk-Mapped-15x15-v0_287_33,33
5321953679186156940_MiniHack-MazeWalk-Mapped-45x19-v0_9328_50,50
5277532424028817103_MiniHack-MazeWalk-Mapped-15x15-v0_1392_40,40
4894533115146452386_MiniHack-MazeWalk-Mapped-15x15-v0_1514_16,16
8893875922754742631_MiniHack-MazeWalk-Mapped-45x19-v0_1713_79,79
7269749074290056902_MiniHack-MazeWalk-Mapped-15x15-v0_1093_23,23
7924011577675642492_MiniHack-MazeWalk-Mapped-15x15-v0_3971_23,23
6848082579664883152_MiniHack-MazeWalk-Mapped-9x9-v0_557_11,11
7841359085332884073_MiniHack-MazeWalk-Mapped-15x15-v0_3174_22,22
5547309178988319076_MiniHack-MazeWalk-Mapped-45x19-v0_9803_75,75
8602969124541565074_MiniHack-MazeWalk-Mapped-45x19-v0_6459_19,19
2198966121252246965_MiniHack-MazeWalk-Mapped-15x15-v0_7897_9,9
4906344238438841997_MiniHack-MazeWalk-Mapped-45x19-v0_1213_50,50
2669170854208810116_MiniHack-MazeWalk-Mapped-15x15-v0_8427_10,10
6206733515003623600_MiniHack-MazeWalk-Mapped-15x15-v0_5_26,26
4718545486997719161_MiniHack-MazeWalk-Mapped-45x19-v0_2285_98,98
7841359085332884073_MiniHack-MazeWalk-Mapped-45x19-v0_3174_34,34
1874905702612594699_MiniHack-MazeWalk-Mapped-9x9-v0_7843_8,8
7970286868362508610_MiniHack-MazeWalk-Mapped-9x9-v0_571_15,15
7132492907107136364_MiniHack-MazeWalk-Mapped-15x15-v0_621_4,4
7908566097202505139_MiniHack-MazeWalk-Mapped-15x15-v0_7553_30,30
6553860211106864983_MiniHack-MazeWalk-Mapped-15x15-v0_1562_43,43
2233333857205848164_MiniHack-MazeWalk-Mapped-9x9-v0_9247_14,14
2752724435080232454_MiniHack-MazeWalk-Mapped-15x15-v0_5785_19,19
3069546249894150310_MiniHack-MazeWalk-Mapped-45x19-v0_2431_163,163
5688761266646012429_MiniHack-MazeWalk-Mapped-45x19-v0_5412_74,74
309000626472846038_MiniHack-MazeWalk-Mapped-9x9-v0_52_4,4
1481155268431902149_MiniHack-MazeWalk-Mapped-45x19-v0_9553_55,55
6003487413435617425_MiniHack-MazeWalk-Mapped-15x15-v0_7763_33,33
3057326560196989307_MiniHack-MazeWalk-Mapped-9x9-v0_1567_2,2
1522765013625951620_MiniHack-MazeWalk-Mapped-45x19-v0_4779_160,160
6080075754998894493_MiniHack-MazeWalk-Mapped-15x15-v0_583_36,36
3993845995377061104_MiniHack-MazeWalk-Mapped-45x19-v0_287_61,61
6695158479205263023_MiniHack-MazeWalk-Mapped-45x19-v0_1012_153,153
419714727379183388_MiniHack-MazeWalk-Mapped-9x9-v0_1823_14,14
1636910531890449747_MiniHack-MazeWalk-Mapped-15x15-v0_1158_7,7
2214653408634517805_MiniHack-MazeWalk-Mapped-9x9-v0_9451_6,6
7284351289804057525_MiniHack-MazeWalk-Mapped-45x19-v0_4987_99,99
5382491690220710952_MiniHack-MazeWalk-Mapped-45x19-v0_8596_94,94
5174631696924045287_MiniHack-MazeWalk-Mapped-45x19-v0_9372_24,24
2843365506272988695_MiniHack-MazeWalk-Mapped-15x15-v0_3359_68,68
2172320679671906629_MiniHack-MazeWalk-Mapped-45x19-v0_9503_67,67
1856727491657698843_MiniHack-MazeWalk-Mapped-15x15-v0_5234_26,26
1803663095429433119_MiniHack-MazeWalk-Mapped-9x9-v0_5732_14,14
1265376924472352672_MiniHack-MazeWalk-Mapped-15x15-v0_5105_6,6
7631840644590072194_MiniHack-MazeWalk-Mapped-45x19-v0_2933_90,90
1333883752653738457_MiniHack-MazeWalk-Mapped-15x15-v0_9209_28,28
5173630866840604875_MiniHack-MazeWalk-Mapped-45x19-v0_9306_72,72
3813720801646965862_MiniHack-MazeWalk-Mapped-45x19-v0_7785_112,112
8097132952940960216_MiniHack-MazeWalk-Mapped-15x15-v0_6383_20,20
1248703248383942707_MiniHack-MazeWalk-Mapped-45x19-v0_606_23,23
7099657595377129104_MiniHack-MazeWalk-Mapped-15x15-v0_5024_33,33
2024279326704977544_MiniHack-MazeWalk-Mapped-15x15-v0_5293_45,45
2965012425502326552_MiniHack-MazeWalk-Mapped-9x9-v0_5719_6,6
2882963018166627209_MiniHack-MazeWalk-Mapped-9x9-v0_939_21,21
9216290685888148832_MiniHack-MazeWalk-Mapped-15x15-v0_7385_8,8
3688482813055174230_MiniHack-MazeWalk-Mapped-45x19-v0_8733_48,48
3788491321083130570_MiniHack-MazeWalk-Mapped-9x9-v0_7341_16,16
4892381933553604842_MiniHack-MazeWalk-Mapped-15x15-v0_4671_28,28
4845454343410676949_MiniHack-MazeWalk-Mapped-45x19-v0_6466_98,98
635590687450919551_MiniHack-MazeWalk-Mapped-15x15-v0_6191_31,31
6968576215242733206_MiniHack-MazeWalk-Mapped-9x9-v0_5573_17,17
6431362614315153691_MiniHack-MazeWalk-Mapped-9x9-v0_2208_7,7
6146019880161621119_MiniHack-MazeWalk-Mapped-45x19-v0_7741_14,14
5054166003878324895_MiniHack-MazeWalk-Mapped-15x15-v0_3893_29,29
3897749221039089598_MiniHack-MazeWalk-Mapped-45x19-v0_6081_101,101
6100465438119230159_MiniHack-MazeWalk-Mapped-15x15-v0_4284_7,7
7192188836173446525_MiniHack-MazeWalk-Mapped-45x19-v0_7872_106,106
5472032641394831397_MiniHack-MazeWalk-Mapped-15x15-v0_4576_12,12
8359185247109012003_MiniHack-MazeWalk-Mapped-15x15-v0_7941_6,6
2580751375863036101_MiniHack-MazeWalk-Mapped-15x15-v0_3207_18,18
3067748924409953773_MiniHack-MazeWalk-Mapped-9x9-v0_7360_4,4
9152751692355438649_MiniHack-MazeWalk-Mapped-9x9-v0_3185_12,12
717893776713316340_MiniHack-MazeWalk-Mapped-45x19-v0_8857_113,113
6507923481984033872_MiniHack-MazeWalk-Mapped-45x19-v0_3000_65,65
2898718755805755771_MiniHack-MazeWalk-Mapped-9x9-v0_1044_6,6
4569392748379119075_MiniHack-MazeWalk-Mapped-9x9-v0_3528_16,16
1939319775056094083_MiniHack-MazeWalk-Mapped-45x19-v0_1084_50,50
5167778228322542357_MiniHack-MazeWalk-Mapped-15x15-v0_3604_59,59
2612909541425227183_MiniHack-MazeWalk-Mapped-15x15-v0_365_5,5
8004698798415182152_MiniHack-MazeWalk-Mapped-45x19-v0_7916_19,19
1562405204155310138_MiniHack-MazeWalk-Mapped-15x15-v0_1428_23,23
3254694765620045292_MiniHack-MazeWalk-Mapped-15x15-v0_877_7,7
9006547234453654319_MiniHack-MazeWalk-Mapped-15x15-v0_2853_26,26
594255418562790923_MiniHack-MazeWalk-Mapped-9x9-v0_609_2,2
9094215444268620686_MiniHack-MazeWalk-Mapped-15x15-v0_3137_24,24
758677173373235846_MiniHack-MazeWalk-Mapped-45x19-v0_3527_79,79
8062514345299946615_MiniHack-MazeWalk-Mapped-9x9-v0_6682_5,5
1392442360223352721_MiniHack-MazeWalk-Mapped-9x9-v0_4304_6,6
8842320544659860000_MiniHack-MazeWalk-Mapped-45x19-v0_4694_79,79
5869458079371830358_MiniHack-MazeWalk-Mapped-9x9-v0_3592_11,11
670063992142581482_MiniHack-MazeWalk-Mapped-9x9-v0_4853_12,12
4021687015189546279_MiniHack-MazeWalk-Mapped-9x9-v0_433_9,9
